transaction_id,merchant_id,transaction_date,payment_method,transaction_value_ngn,transaction_success,failure_reason,paystack_revenue_ngn,refund_flag,fraud_flag
T0000370,M00721,2025-08-23,USSD,24420.96,1,,366.31,0,0
T0000371,M00590,2025-05-11,QR,17297.16,1,,259.46,0,0
T0000372,M00776,2026-03-08,Card,30954.94,1,,464.32,0,0
T0000373,M02879,2025-03-12,Card,1759.6,1,,26.39,0,0
T0000374,M00771,2025-07-11,USSD,87731.2,1,,1315.97,0,0
T0000375,M00933,2025-05-23,Mobile Money,5091.71,1,,76.38,0,0
T0000376,M02603,2025-11-10,USSD,42131.51,1,,631.97,1,0
T0000377,M02464,2025-09-24,QR,23186.77,1,,347.8,0,0
T0000378,M02624,2024-07-17,Bank Transfer,1152.9,1,,17.29,0,0
T0000379,M01748,2024-05-20,USSD,6497.69,1,,97.47,0,0
T0000380,M00987,2026-01-14,Card,14783.56,1,,221.75,0,0
T0000381,M02683,2025-07-18,USSD,9926.73,1,,148.9,0,0
T0000382,M01153,2025-07-28,Bank Transfer,56942.76,1,,854.14,0,0
T0000383,M00265,2024-07-01,Card,20015.94,1,,300.24,0,0
T0000384,M02024,2024-07-09,Card,28270.37,1,,424.06,0,0
T0000385,M02539,2026-05-03,Mobile Money,53203.27,1,,798.05,0,0
T0000386,M00328,2026-03-05,Mobile Money,24175.68,1,,362.64,0,0
T0000387,M00050,2026-03-21,Card,24731.02,1,,370.97,0,0
T0000388,M01305,2024-12-14,USSD,18256.13,1,,273.84,0,0
T0000389,M02860,2025-10-01,QR,5039.58,1,,75.59,0,0
T0000390,M02778,2024-07-12,QR,25246.27,1,,378.69,0,0
T0000391,M01075,2025-10-15,Mobile Money,33556.27,0,Bank Downtime,0.0,0,0
T0000392,M01467,2025-02-06,Mobile Money,4056.93,1,,60.85,0,0
T0000393,M01518,2024-10-22,USSD,20661.85,1,,309.93,0,0
T0000394,M02004,2025-07-12,QR,28912.06,1,,433.68,0,0
T0000395,M00780,2024-11-09,QR,94117.58,1,,1411.76,0,0
T0000396,M00699,2025-03-21,USSD,8477.72,1,,127.17,0,0
T0000397,M01679,2024-10-08,Mobile Money,20019.47,1,,300.29,0,0
T0000398,M01329,2025-04-19,Mobile Money,32828.25,1,,492.42,0,0
T0000399,M01903,2025-01-27,Bank Transfer,22268.26,1,,334.02,0,0
T0000400,M00582,2025-09-07,Mobile Money,31135.18,1,,467.03,0,0
T0000401,M01719,2024-07-14,Bank Transfer,63506.09,1,,952.59,0,0
T0000402,M01298,2025-04-21,Bank Transfer,21216.97,1,,318.25,0,0
T0000403,M01637,2025-10-14,Card,2115.91,1,,31.74,0,0
T0000404,M01780,2025-03-11,Bank Transfer,57913.85,1,,868.71,0,0
T0000405,M00619,2026-02-13,Bank Transfer,9764.53,1,,146.47,0,0
T0000406,M00889,2025-06-09,Card,49332.27,1,,739.98,0,0
T0000407,M01603,2025-04-12,Bank Transfer,8252.98,1,,123.79,0,0
T0000408,M01110,2025-05-14,Card,4605.05,0,Network Timeout,0.0,0,0
T0000409,M02038,2025-06-25,Bank Transfer,3738.93,1,,56.08,0,0
T0000410,M01244,2025-04-15,USSD,15674.69,1,,235.12,0,0
T0000411,M00933,2025-06-06,Mobile Money,12385.84,1,,185.79,0,0
T0000412,M02486,2025-07-05,Mobile Money,3093.55,1,,46.4,0,0
T0000413,M01773,2025-04-11,Bank Transfer,15550.29,1,,233.25,0,0
T0000414,M01997,2026-04-04,Card,19270.4,1,,289.06,0,0
T0000415,M01448,2025-05-16,USSD,22319.53,0,Insufficient Funds,0.0,0,0
T0000416,M02892,2025-05-09,QR,4247.69,1,,63.72,0,0
T0000417,M01186,2025-06-01,Bank Transfer,14022.71,1,,210.34,0,0
T0000418,M02125,2025-03-03,Bank Transfer,679.38,1,,10.19,0,0
T0000419,M01706,2025-06-06,Card,2930.16,1,,43.95,0,0
T0000420,M01262,2026-01-21,Bank Transfer,3723.58,1,,55.85,0,0
T0000421,M01387,2025-05-10,USSD,60513.48,1,,907.7,0,0
T0000422,M02802,2025-05-27,Mobile Money,44498.84,1,,667.48,0,0
T0000423,M02506,2025-01-18,QR,38667.23,1,,580.01,0,0
T0000424,M00531,2025-06-25,USSD,5622.81,1,,84.34,0,0
T0000425,M01398,2025-05-27,USSD,12675.65,1,,190.13,0,0
T0000426,M02821,2024-03-22,USSD,16850.32,1,,252.75,0,0
T0000427,M02316,2025-10-17,Card,5073.13,1,,76.1,0,0
T0000428,M00073,2025-05-26,USSD,2484.26,1,,37.26,0,0
T0000429,M01709,2025-08-30,Bank Transfer,6157.47,1,,92.36,0,0
T0000430,M01337,2025-02-21,Bank Transfer,8326.52,1,,124.9,0,0
T0000431,M01281,2025-09-03,Mobile Money,5433.32,1,,81.5,0,0
T0000432,M01150,2025-03-14,USSD,5189.31,1,,77.84,0,0
T0000433,M02365,2024-11-29,Bank Transfer,16227.55,0,Network Timeout,0.0,0,0
T0000434,M01319,2025-10-22,QR,30897.21,1,,463.46,0,0
T0000435,M00938,2025-07-16,QR,18641.45,1,,279.62,0,0
T0000436,M02497,2025-02-10,Bank Transfer,81286.36,1,,1219.3,0,0
T0000437,M02002,2025-06-29,Mobile Money,37344.74,1,,560.17,0,0
T0000438,M00080,2025-06-22,QR,2150.77,1,,32.26,0,0
T0000439,M00392,2025-06-08,Bank Transfer,9035.6,1,,135.53,0,0
T0000440,M02555,2025-07-28,Card,16532.5,1,,247.99,0,0
T0000441,M02168,2025-07-28,Mobile Money,64842.37,1,,972.64,0,0
T0000442,M02469,2025-12-26,USSD,22632.52,1,,339.49,0,0
T0000443,M00275,2024-12-05,Mobile Money,30485.62,1,,457.28,1,0
T0000444,M00792,2025-02-13,USSD,1905.75,1,,28.59,0,0
T0000445,M02916,2025-06-08,USSD,3979.47,1,,59.69,0,0
T0000446,M00242,2025-12-28,Bank Transfer,14433.45,1,,216.5,0,0
T0000447,M00915,2025-09-01,Card,38227.61,1,,573.41,0,0
T0000448,M01341,2025-08-06,QR,5228.5,1,,78.43,0,0
T0000449,M01977,2025-05-21,Bank Transfer,24035.21,1,,360.53,0,0
T0000450,M01118,2024-11-22,Mobile Money,42159.08,1,,632.39,0,0
T0000451,M01287,2025-11-01,QR,25752.9,1,,386.29,0,0
T0000452,M00820,2025-06-30,Bank Transfer,38311.48,1,,574.67,0,0
T0000453,M02448,2025-04-03,Card,7845.09,1,,117.68,0,0
T0000454,M01211,2026-05-12,Card,9439.3,1,,141.59,0,0
T0000455,M00799,2025-04-11,QR,1171.05,1,,17.57,0,0
T0000456,M01157,2024-11-19,Mobile Money,4921.72,1,,73.83,0,0
T0000457,M01733,2025-07-03,Card,27181.23,1,,407.72,0,0
T0000458,M01222,2024-06-29,Bank Transfer,52136.24,1,,782.04,0,0
T0000459,M00591,2024-09-04,Card,10126.3,1,,151.89,0,0
T0000460,M00119,2026-01-13,Mobile Money,84106.08,1,,1261.59,0,0
T0000461,M00323,2025-06-02,Mobile Money,7153.25,1,,107.3,0,0
T0000462,M00605,2024-09-13,Mobile Money,6135.27,1,,92.03,0,0
T0000463,M02275,2024-11-26,QR,39635.32,1,,594.53,0,0
T0000464,M01820,2025-05-23,USSD,25874.46,1,,388.12,0,0
T0000465,M00442,2024-11-15,Mobile Money,6951.63,1,,104.27,0,0
T0000466,M01131,2025-07-03,QR,2997.2,1,,44.96,0,0
T0000467,M01857,2025-10-07,Bank Transfer,19479.26,1,,292.19,0,0
T0000468,M02403,2024-06-10,USSD,23705.59,1,,355.58,0,0
T0000469,M00070,2024-11-18,Card,4036.77,1,,60.55,0,0
T0000470,M01338,2025-08-21,Mobile Money,17931.29,1,,268.97,0,0
T0000471,M01511,2025-03-02,USSD,8584.0,1,,128.76,0,0
T0000472,M02952,2025-11-07,QR,5636.82,1,,84.55,0,0
T0000473,M00105,2025-03-22,USSD,32666.52,0,Card Declined,0.0,0,0
T0000474,M01621,2024-05-28,QR,56176.33,0,Bank Downtime,0.0,0,0
T0000475,M00142,2026-01-22,USSD,82701.95,1,,1240.53,0,0
T0000476,M01328,2025-12-30,Card,34673.1,0,Fraud Flag,0.0,0,0
T0000477,M02096,2024-12-04,Bank Transfer,52992.26,1,,794.88,1,0
T0000478,M02035,2025-02-22,Card,6087.01,1,,91.31,0,0
T0000479,M00574,2024-07-20,Card,9377.32,1,,140.66,0,0
T0000480,M02142,2024-05-24,Bank Transfer,2299.69,1,,34.5,0,1
T0000481,M00377,2026-02-16,USSD,17309.64,0,Bank Downtime,0.0,0,0
T0000482,M01386,2025-06-20,Mobile Money,54021.7,1,,810.33,0,0
T0000483,M01408,2025-01-22,Card,7427.55,1,,111.41,0,0
T0000484,M02018,2025-04-18,Card,35538.52,0,Fraud Flag,0.0,0,0
T0000485,M02150,2025-08-29,Mobile Money,22531.36,1,,337.97,0,0
T0000486,M02846,2025-03-05,QR,7102.26,1,,106.53,0,0
T0000487,M00367,2024-05-27,Mobile Money,6915.62,1,,103.73,0,0
T0000488,M00652,2024-07-02,USSD,2765.37,1,,41.48,0,0
T0000489,M00932,2025-07-19,Card,51706.16,1,,775.59,0,0
T0000490,M02641,2026-01-15,QR,2048.18,1,,30.72,0,0
T0000491,M00100,2024-12-30,Bank Transfer,5459.67,1,,81.9,0,0
T0000492,M01961,2024-12-13,Card,19631.72,1,,294.48,0,0
T0000493,M00898,2025-08-23,Bank Transfer,7066.96,1,,106.0,0,0
T0000494,M00626,2025-01-31,QR,14777.29,1,,221.66,0,0
T0000495,M01309,2025-09-28,Mobile Money,15868.11,1,,238.02,0,0
T0000496,M02599,2025-07-03,Mobile Money,8682.84,1,,130.24,0,0
T0000497,M00079,2026-01-31,USSD,2781.74,1,,41.73,0,0
T0000498,M02017,2025-02-01,Mobile Money,5846.39,1,,87.7,0,0
T0000499,M02253,2025-03-09,Card,2039.82,1,,30.6,0,0
T0000500,M00820,2025-06-01,Bank Transfer,19824.7,0,Insufficient Funds,0.0,0,0
T0000501,M00941,2025-03-19,Mobile Money,15822.7,1,,237.34,0,0
T0000502,M00030,2025-07-23,Card,73065.36,1,,1095.98,0,0
T0000503,M02383,2024-10-13,QR,12467.33,1,,187.01,0,0
T0000504,M00673,2024-07-24,Bank Transfer,3287.9,0,Network Timeout,0.0,0,0
T0000505,M02197,2025-02-25,QR,3860.01,1,,57.9,0,0
T0000506,M01153,2024-11-20,QR,61354.15,1,,920.31,0,0
T0000507,M01534,2025-05-30,Mobile Money,9968.97,1,,149.53,0,0
T0000508,M00655,2024-04-22,QR,4965.78,1,,74.49,0,0
T0000509,M01050,2024-11-02,Bank Transfer,5348.75,1,,80.23,0,0
T0000510,M01340,2025-04-16,Mobile Money,65649.96,1,,984.75,0,0
T0000511,M00489,2025-05-26,USSD,24112.19,1,,361.68,0,0
T0000512,M01850,2025-01-21,Mobile Money,8776.88,1,,131.65,0,0
T0000513,M02472,2025-06-18,QR,1363.57,1,,20.45,0,0
T0000514,M01662,2025-08-03,Bank Transfer,6821.06,1,,102.32,0,0
T0000515,M00462,2024-03-07,Mobile Money,172852.05,1,,2592.78,0,0
T0000516,M00438,2026-04-28,Bank Transfer,11681.06,1,,175.22,0,0
T0000517,M00820,2025-08-27,QR,500.0,1,,7.5,0,0
T0000518,M01224,2025-01-01,Bank Transfer,123413.81,1,,1851.21,0,0
T0000519,M02430,2025-09-04,USSD,23933.32,1,,359.0,0,0
T0000520,M01900,2025-02-21,Bank Transfer,45728.84,1,,685.93,0,0
T0000521,M02322,2024-05-26,Bank Transfer,13504.92,1,,202.57,0,0
T0000522,M02094,2024-10-14,USSD,132628.81,1,,1989.43,0,0
T0000523,M00051,2024-11-15,Bank Transfer,7783.28,1,,116.75,0,0
T0000524,M01368,2024-06-10,Mobile Money,96753.76,1,,1451.31,0,0
T0000525,M02949,2025-11-11,USSD,5640.69,1,,84.61,0,0
T0000526,M01876,2025-12-02,QR,22793.19,1,,341.9,0,0
T0000527,M00677,2025-06-28,Mobile Money,45412.11,1,,681.18,0,0
T0000528,M02298,2025-10-20,USSD,6604.39,1,,99.07,0,0
T0000529,M02733,2025-08-21,Card,22388.64,1,,335.83,0,0
T0000530,M02525,2025-05-29,Card,1359.78,1,,20.4,0,0
T0000531,M00128,2024-12-10,Card,12832.99,1,,192.49,0,0
T0000532,M00046,2025-05-28,Card,27980.25,1,,419.7,0,0
T0000533,M01243,2025-02-16,Mobile Money,31623.77,1,,474.36,0,0
T0000534,M02985,2025-09-01,Bank Transfer,11934.98,1,,179.02,0,0
T0000535,M00399,2025-03-26,Bank Transfer,9566.68,0,Bank Downtime,0.0,0,0
T0000536,M02646,2025-08-06,Mobile Money,8808.98,1,,132.13,0,0
T0000537,M01528,2025-06-16,USSD,4020.77,1,,60.31,0,0
T0000538,M01711,2025-07-29,Card,38077.45,1,,571.16,0,0
T0000539,M01219,2025-05-07,Card,11373.38,1,,170.6,0,0
T0000540,M00492,2025-05-14,Bank Transfer,57092.42,1,,856.39,0,0
T0000541,M01077,2024-11-09,Bank Transfer,3701.7,1,,55.53,0,0
T0000542,M00493,2025-06-15,Card,48154.42,1,,722.32,0,0
T0000543,M01952,2025-01-12,Card,22059.13,0,Insufficient Funds,0.0,0,0
T0000544,M00353,2025-09-23,Mobile Money,58581.17,0,Network Timeout,0.0,0,0
T0000545,M02375,2025-01-09,QR,3795.41,1,,56.93,0,0
T0000546,M01119,2024-05-29,QR,13189.87,0,Insufficient Funds,0.0,0,0
T0000547,M01965,2025-02-24,Bank Transfer,43442.47,1,,651.64,0,0
T0000548,M00883,2025-04-11,Mobile Money,10281.79,0,Card Declined,0.0,0,0
T0000549,M00123,2024-12-25,Mobile Money,6768.49,1,,101.53,0,0
T0000550,M01772,2025-04-30,Mobile Money,20615.48,1,,309.23,0,0
T0000551,M00717,2024-09-09,QR,10794.25,1,,161.91,0,0
T0000552,M00181,2025-09-29,Card,3438.32,1,,51.57,0,0
T0000553,M01151,2026-01-29,USSD,37422.03,1,,561.33,0,0
T0000554,M02945,2024-09-16,Bank Transfer,8786.25,1,,131.79,0,0
T0000555,M01095,2024-04-16,USSD,10546.33,1,,158.19,0,0
T0000556,M00771,2025-08-05,Card,12843.37,0,Card Declined,0.0,0,0
T0000557,M02664,2024-03-11,Mobile Money,22021.72,0,Fraud Flag,0.0,0,0
T0000558,M02290,2026-02-03,Mobile Money,32069.09,1,,481.04,0,0
T0000559,M00949,2025-12-11,Card,10505.05,1,,157.58,0,0
T0000560,M01174,2025-05-17,Card,9870.73,1,,148.06,0,0
T0000561,M02450,2025-10-08,Mobile Money,10642.06,1,,159.63,0,0
T0000562,M01936,2025-02-11,Bank Transfer,35569.83,1,,533.55,0,0
T0000563,M01529,2026-04-16,USSD,3729.28,1,,55.94,0,0
T0000564,M02975,2025-11-26,QR,7466.48,1,,112.0,0,0
T0000565,M00597,2025-04-22,USSD,5733.93,1,,86.01,0,0
T0000566,M01668,2024-10-12,QR,5637.88,1,,84.57,0,0
T0000567,M01646,2024-08-24,Mobile Money,28158.9,1,,422.38,0,0
T0000568,M01424,2025-04-03,USSD,8351.16,1,,125.27,0,0
T0000569,M00605,2025-01-07,Mobile Money,26007.08,1,,390.11,0,0
T0000570,M02768,2025-12-04,Mobile Money,28994.55,1,,434.92,0,0
T0000571,M01476,2025-06-22,Card,10703.07,1,,160.55,0,0
T0000572,M02467,2025-02-21,Bank Transfer,51415.78,1,,771.24,0,0
T0000573,M01364,2024-11-11,Mobile Money,106572.6,1,,1598.59,0,0
T0000574,M01847,2025-09-10,QR,2619.66,1,,39.29,0,0
T0000575,M02787,2024-12-23,Card,12231.22,1,,183.47,0,0
T0000576,M01407,2025-07-27,Bank Transfer,19242.42,1,,288.64,0,0
T0000577,M02453,2025-04-03,Bank Transfer,19747.29,0,Fraud Flag,0.0,0,0
T0000578,M02350,2024-07-03,Bank Transfer,43827.81,1,,657.42,0,0
T0000579,M02840,2025-01-26,Card,6355.38,1,,95.33,0,0
T0000580,M01717,2025-06-24,QR,8026.61,1,,120.4,0,0
T0000581,M02229,2025-01-23,QR,37274.79,1,,559.12,0,0
T0000582,M00426,2025-01-06,Card,65620.3,1,,984.3,0,0
T0000583,M01044,2025-11-04,Bank Transfer,23754.24,1,,356.31,0,0
T0000584,M00929,2026-03-21,USSD,8136.99,1,,122.05,0,0
T0000585,M02004,2025-04-02,USSD,14510.4,1,,217.66,0,0
T0000586,M02998,2025-04-13,QR,36174.47,1,,542.62,0,0
T0000587,M01618,2025-10-20,Mobile Money,10250.04,1,,153.75,0,0
T0000588,M00898,2025-05-22,Mobile Money,3544.09,0,Bank Downtime,0.0,0,0
T0000589,M02818,2025-02-05,Card,1964.8,1,,29.47,0,0
T0000590,M00925,2025-07-10,Mobile Money,6813.87,1,,102.21,0,0
T0000591,M00638,2025-01-30,Bank Transfer,7870.36,1,,118.06,0,0
T0000592,M02934,2024-10-22,QR,11427.06,1,,171.41,0,0
T0000593,M00442,2025-03-08,Bank Transfer,82944.35,1,,1244.17,0,0
T0000594,M00296,2025-10-12,USSD,3111.31,1,,46.67,0,0
T0000595,M00991,2025-12-07,Mobile Money,8912.56,1,,133.69,0,0
T0000596,M01241,2024-06-12,QR,6376.61,1,,95.65,0,0
T0000597,M02615,2025-06-25,Bank Transfer,4218.78,1,,63.28,0,0
T0000598,M00097,2024-06-13,Card,14944.58,1,,224.17,0,0
T0000599,M01212,2025-03-25,Bank Transfer,49569.56,1,,743.54,0,0
T0000600,M00761,2025-04-30,Card,9235.67,1,,138.54,0,0
T0000601,M00275,2024-08-26,Mobile Money,54461.47,1,,816.92,0,0
T0000602,M00488,2025-03-10,USSD,36943.84,1,,554.16,0,0
T0000603,M02710,2025-04-02,Card,15013.19,1,,225.2,0,0
T0000604,M02859,2025-08-17,USSD,7239.45,1,,108.59,0,0
T0000605,M01406,2025-05-26,USSD,2774.27,1,,41.61,0,0
T0000606,M00854,2025-05-13,Mobile Money,84284.24,1,,1264.26,0,0
T0000607,M02537,2025-07-13,Mobile Money,98272.53,1,,1474.09,0,0
T0000608,M02602,2025-11-25,QR,6541.62,1,,98.12,0,0
T0000609,M00172,2025-05-10,Mobile Money,23653.34,1,,354.8,0,0
T0000610,M00130,2025-11-16,USSD,73484.33,1,,1102.26,0,0
T0000611,M01440,2025-01-11,USSD,10176.68,1,,152.65,0,0
T0000612,M02870,2024-12-14,Mobile Money,32142.87,1,,482.14,0,0
T0000613,M02208,2025-10-02,Card,8087.58,1,,121.31,1,0
T0000614,M01732,2025-06-11,QR,2955.85,1,,44.34,0,0
T0000615,M02541,2024-07-17,Mobile Money,29464.05,1,,441.96,0,0
T0000616,M00112,2024-08-22,Card,3590.2,1,,53.85,0,0
T0000617,M01997,2026-05-22,Card,10391.98,1,,155.88,0,0
T0000618,M01946,2024-12-23,QR,13758.15,1,,206.37,0,0
T0000619,M00378,2024-09-03,Bank Transfer,9445.08,1,,141.68,0,0
T0000620,M02967,2026-04-14,Card,4913.85,1,,73.71,0,0
T0000621,M01863,2025-08-31,USSD,5740.68,1,,86.11,0,0
T0000622,M00989,2025-06-23,Mobile Money,2486.51,1,,37.3,0,0
T0000623,M00141,2025-10-22,USSD,78319.9,1,,1174.8,0,0
T0000624,M02264,2025-03-14,Mobile Money,7661.78,1,,114.93,0,0
T0000625,M00888,2025-01-04,Mobile Money,7507.93,1,,112.62,0,0
T0000626,M00389,2025-01-08,Bank Transfer,2447.79,1,,36.72,0,0
T0000627,M02431,2025-12-19,Card,3819.71,1,,57.3,0,1
T0000628,M02074,2025-09-26,Card,24126.97,1,,361.9,0,0
T0000629,M02057,2024-09-22,Mobile Money,3105.74,1,,46.59,0,0
T0000630,M01126,2026-03-20,QR,3257.5,1,,48.86,1,0
T0000631,M01590,2025-01-30,Card,4006.03,1,,60.09,0,0
T0000632,M01038,2025-07-09,Card,6727.55,1,,100.91,0,0
T0000633,M02860,2025-07-09,Mobile Money,4708.02,1,,70.62,0,0
T0000634,M00713,2025-07-01,USSD,7409.34,1,,111.14,0,0
T0000635,M00667,2025-02-08,USSD,15412.96,1,,231.19,0,0
T0000636,M02463,2025-08-17,Mobile Money,26301.45,1,,394.52,0,0
T0000637,M00450,2024-12-20,Bank Transfer,8098.95,1,,121.48,0,0
T0000638,M00315,2024-05-02,Mobile Money,3000.72,1,,45.01,0,0
T0000639,M01992,2025-08-28,Card,22019.56,1,,330.29,0,0
T0000640,M01587,2026-02-19,Bank Transfer,14737.91,1,,221.07,0,0
T0000641,M01544,2025-01-29,USSD,4974.97,1,,74.62,0,0
T0000642,M00749,2025-06-08,USSD,16402.66,1,,246.04,0,0
T0000643,M02798,2025-09-15,Mobile Money,18718.29,1,,280.77,0,0
T0000644,M00937,2025-08-19,Mobile Money,2505.6,1,,37.58,0,0
T0000645,M02871,2025-04-03,Card,17294.03,1,,259.41,0,0
T0000646,M00674,2024-11-09,Bank Transfer,3462.15,1,,51.93,1,0
T0000647,M02479,2025-12-06,Card,12266.82,1,,184.0,0,0
T0000648,M01795,2024-10-15,USSD,161416.27,1,,2421.24,0,0
T0000649,M02863,2024-08-23,Card,15547.13,1,,233.21,0,0
T0000650,M02902,2025-05-25,USSD,2915.28,1,,43.73,0,0
T0000651,M02601,2024-11-12,Card,26078.68,1,,391.18,0,0
T0000652,M01715,2025-01-22,Card,14353.02,1,,215.3,0,0
T0000653,M01143,2025-09-21,QR,2401.47,1,,36.02,0,0
T0000654,M02876,2025-04-29,Card,34451.11,1,,516.77,0,0
T0000655,M00267,2024-09-13,USSD,35219.0,1,,528.28,0,0
T0000656,M02723,2025-02-02,Mobile Money,42923.9,1,,643.86,0,0
T0000657,M01644,2024-11-23,Bank Transfer,12685.83,1,,190.29,0,0
T0000658,M00564,2024-08-05,Bank Transfer,29592.67,0,Insufficient Funds,0.0,0,0
T0000659,M00354,2025-09-10,Bank Transfer,4331.88,1,,64.98,0,0
T0000660,M02723,2024-11-11,Mobile Money,6060.03,1,,90.9,0,0
T0000661,M02703,2025-03-21,USSD,23196.88,1,,347.95,0,0
T0000662,M02283,2025-01-09,Mobile Money,24176.08,1,,362.64,0,0
T0000663,M00274,2025-05-11,Bank Transfer,9091.96,1,,136.38,0,0
T0000664,M02385,2024-09-07,Card,2168.81,1,,32.53,0,0
T0000665,M02293,2024-06-10,Bank Transfer,6693.24,1,,100.4,0,0
T0000666,M00830,2025-07-24,USSD,28341.66,1,,425.12,0,0
T0000667,M00546,2026-02-15,Mobile Money,22784.86,1,,341.77,0,0
T0000668,M00046,2025-07-17,Card,3986.51,1,,59.8,0,0
T0000669,M02090,2024-04-27,Card,6759.5,1,,101.39,0,0
T0000670,M02149,2025-10-19,USSD,4111.96,1,,61.68,0,0
T0000671,M02399,2025-06-18,USSD,63479.89,0,Insufficient Funds,0.0,0,0
T0000672,M00562,2024-12-14,Bank Transfer,7711.44,1,,115.67,0,0
T0000673,M01968,2025-08-17,Bank Transfer,27715.45,1,,415.73,0,0
T0000674,M02720,2025-07-09,Mobile Money,50485.97,1,,757.29,0,0
T0000675,M01961,2025-03-11,Bank Transfer,7597.07,0,Insufficient Funds,0.0,0,0
T0000676,M01589,2025-12-06,Card,7048.77,0,Fraud Flag,0.0,0,0
T0000677,M00599,2026-03-23,Bank Transfer,12243.05,1,,183.65,0,0
T0000678,M02089,2025-05-28,Card,3011.42,1,,45.17,0,0
T0000679,M01957,2025-08-18,Card,76040.35,1,,1140.61,0,0
T0000680,M02319,2024-10-23,Bank Transfer,20270.66,1,,304.06,0,0
T0000681,M02568,2026-01-23,Mobile Money,12464.07,1,,186.96,0,0
T0000682,M02563,2024-11-23,Bank Transfer,8117.68,1,,121.77,0,0
T0000683,M01076,2025-08-23,Card,47580.59,1,,713.71,0,0
T0000684,M01769,2025-02-27,USSD,20191.91,1,,302.88,0,0
T0000685,M01617,2025-01-23,USSD,9150.52,0,Network Timeout,0.0,0,0
T0000686,M01601,2025-08-31,QR,4117.81,1,,61.77,0,0
T0000687,M00921,2026-02-25,Bank Transfer,45123.82,1,,676.86,0,0
T0000688,M01964,2025-12-04,QR,25973.24,1,,389.6,0,0
T0000689,M01666,2025-02-01,Bank Transfer,13690.75,1,,205.36,0,0
T0000690,M00989,2025-06-20,USSD,28972.59,0,Fraud Flag,0.0,0,0
T0000691,M02037,2026-02-03,Card,56007.69,1,,840.12,0,0
T0000692,M01773,2025-07-05,Card,32058.02,1,,480.87,0,0
T0000693,M01710,2024-02-14,QR,11984.9,1,,179.77,0,0
T0000694,M00348,2025-07-29,Bank Transfer,3229.92,1,,48.45,0,0
T0000695,M02628,2024-06-14,USSD,31815.62,1,,477.23,0,0
T0000696,M01137,2025-09-15,USSD,4496.59,1,,67.45,0,0
T0000697,M01903,2025-05-08,USSD,2356.69,1,,35.35,0,0
T0000698,M01244,2025-04-08,QR,15752.57,1,,236.29,0,0
T0000699,M01340,2025-05-10,QR,11986.85,0,Card Declined,0.0,0,0
T0000700,M01998,2025-05-09,QR,14454.32,1,,216.81,0,0
T0000701,M02848,2024-12-14,QR,12478.14,1,,187.17,0,0
T0000702,M02455,2025-01-23,QR,8643.13,1,,129.65,0,0
T0000703,M00563,2025-06-29,USSD,144701.42,1,,2170.52,0,0
T0000704,M00373,2026-04-22,Mobile Money,14425.82,1,,216.39,0,0
T0000705,M01403,2025-12-28,QR,21790.28,1,,326.85,0,0
T0000706,M02525,2026-02-22,USSD,3596.47,0,Insufficient Funds,0.0,0,0
T0000707,M02577,2024-06-09,USSD,45083.86,1,,676.26,0,0
T0000708,M01184,2025-10-02,QR,7974.36,1,,119.62,0,0
T0000709,M00934,2024-06-22,USSD,19933.52,1,,299.0,0,0
T0000710,M00981,2025-01-05,USSD,25959.63,0,Network Timeout,0.0,0,0
T0000711,M01255,2024-10-05,USSD,5433.95,1,,81.51,0,0
T0000712,M02121,2025-11-28,Mobile Money,38167.07,1,,572.51,0,0
T0000713,M01141,2025-02-25,QR,19088.52,1,,286.33,0,0
T0000714,M01737,2025-12-11,Bank Transfer,57737.01,1,,866.06,0,0
T0000715,M02512,2024-04-11,USSD,18949.89,1,,284.25,0,0
T0000716,M00779,2026-01-24,USSD,500.0,1,,7.5,0,0
T0000717,M02919,2025-03-21,QR,25375.98,1,,380.64,0,0
T0000718,M01316,2024-07-20,Mobile Money,26579.32,1,,398.69,0,0
T0000719,M02383,2024-12-30,Bank Transfer,5415.41,1,,81.23,0,0
T0000720,M00481,2025-12-30,USSD,32065.21,1,,480.98,0,0
T0000721,M02616,2024-11-12,Bank Transfer,963.63,1,,14.45,0,0
T0000722,M02450,2026-02-21,USSD,14571.3,1,,218.57,0,0
T0000723,M00750,2025-04-10,Mobile Money,13090.12,1,,196.35,0,0
T0000724,M01536,2024-09-28,Mobile Money,28976.82,1,,434.65,1,0
T0000725,M01984,2025-11-03,USSD,60042.75,1,,900.64,0,0
T0000726,M02328,2025-08-22,QR,3511.18,1,,52.67,0,0
T0000727,M01399,2024-12-24,USSD,7463.28,1,,111.95,0,0
T0000728,M02483,2024-06-27,USSD,11410.27,1,,171.15,0,0
T0000729,M00510,2025-07-29,QR,7847.62,1,,117.71,0,0
T0000730,M01611,2025-04-26,Card,2316.89,1,,34.75,0,0
T0000731,M00774,2024-08-22,Mobile Money,1243.15,1,,18.65,0,0
T0000732,M01863,2025-11-26,QR,3400.94,1,,51.01,0,0
T0000733,M01135,2026-01-07,QR,42968.72,1,,644.53,0,0
T0000734,M01723,2025-05-11,USSD,5650.68,1,,84.76,0,0
T0000735,M00209,2025-03-04,Mobile Money,2146.0,1,,32.19,0,0
T0000736,M02439,2024-12-12,Mobile Money,1978.19,1,,29.67,0,0
T0000737,M01791,2025-02-14,USSD,26689.22,1,,400.34,0,0
T0000738,M00490,2024-03-29,Card,7720.03,0,Network Timeout,0.0,0,0
